amt,category,merchant,state,gender,city_pop,age,unix_time,distance_km,risk_score,risk_bucket,is_fraud
284.7200012207031,grocery_pos,fraud_Murray-Smitham,CA,M,123,46,1347345252,38.17402,0.6584778597383462,High,1
1106.6800537109375,shopping_pos,fraud_Botsford Ltd,MO,F,3805,68,1341788375,84.33954,0.9998512051621732,High,1
1057.1400146484375,shopping_net,fraud_Ankunding LLC,SC,F,5648,85,1364163721,71.79402,0.9996766069644798,High,1
713.7899780273438,misc_net,fraud_Corwin-Gorczany,SC,F,3164,58,1345935419,45.52786,0.9859435428011522,High,1
882.67,shopping_pos,"fraud_Bahringer, Schoen and Corkery",MD,F,718,34,1339371532,90.956345,0.9983619920273904,High,1
951.4099731445312,shopping_net,fraud_Jast Ltd,IN,F,910148,44,1356483806,84.82296,0.9996078537660756,High,1
306.03,grocery_pos,"fraud_Rowe, Batz and Goodwin",KY,M,301,52,1354317896,100.88753,0.5881415811245262,High,1
386.9100036621094,entertainment,fraud_Wilkinson Ltd,UT,F,46,31,1326929496,29.429058,0.7797860716976703,High,1
12.539999961853027,grocery_net,"fraud_Swift, Bradtke and Marquardt",WV,M,2443,78,1354665898,40.193447,0.2791322505384999,Medium,1
895.3400268554688,shopping_net,fraud_Gleason-Macejkovic,OH,M,341,41,1369433043,112.799515,0.9978467771852552,High,1
291.92999267578125,grocery_pos,fraud_McDermott-Weimann,NY,F,1271,60,1331339084,30.420443,0.8211910479518559,High,1
912.37,shopping_net,fraud_Mohr-Bayer,NY,F,1577385,58,1349219190,91.09874,0.9985381346875384,High,1
948.05,shopping_net,fraud_Kassulke PLC,OH,M,23805,49,1353887312,42.805485,0.9988936812445134,High,1
280.4800109863281,grocery_pos,fraud_Murray-Smitham,PA,M,1946,28,1328061594,115.20347,0.7914777177268933,High,1
21.200000762939453,gas_transport,"fraud_Tillman, Dickinson and Labadie",IL,F,91,56,1342924483,34.8306,0.4120101744596718,High,1
537.3599853515625,entertainment,fraud_Grimes LLC,NY,M,1666,50,1333925133,86.39636,0.932554192689433,High,1
337.6099853515625,grocery_pos,"fraud_Schultz, Simonis and Little",PA,M,737,32,1364011013,96.92268,0.8362886274749105,High,1
7.860000133514404,misc_pos,fraud_Wiza LLC,PA,F,3688,32,1368751635,80.958305,0.3538507118865515,Medium,1
1118.5799560546875,shopping_net,"fraud_Schmeler, Bashirian and Price",MT,M,286,30,1342385389,95.8607,0.999828425755362,High,1
994.77001953125,shopping_net,"fraud_Langworth, Boehm and Gulgowski",IL,F,254,66,1328546249,100.15103,0.999127811444502,High,1
1166.6700439453125,shopping_net,fraud_Bashirian Group,NJ,M,13835,53,1370212550,43.89374,0.999878370633319,High,1
51.28,misc_pos,fraud_Dickinson-Rempel,PA,F,1274,70,1350776423,65.79334,0.1431009497738282,Low,1
966.1099853515624,shopping_net,fraud_Predovic Inc,AK,M,145,79,1325689598,79.856895,0.9986824729181414,High,1
850.8400268554688,shopping_pos,fraud_Jewess LLC,OH,M,341,41,1369523302,77.48387,0.9970075918369504,High,1
9.329999923706056,travel,fraud_Ankunding-Carroll,UT,F,46,31,1326928581,59.685604,0.1617662686111792,Medium,1
7.96,misc_pos,"fraud_Lehner, Reichert and Mills",NY,M,1858,35,1339887158,113.49996,0.1816023519811691,Medium,1
52.43,personal_care,"fraud_Walter, Hettinger and Kessler",MI,M,864,77,1351862350,59.824898,0.0872732766158205,Low,1
823.24,shopping_net,"fraud_Langworth, Boehm and Gulgowski",FL,F,459921,58,1335481362,77.321236,0.9964729606038586,High,1
905.0,misc_net,fraud_Hamill-Daugherty,MN,F,516,53,1368907161,89.930275,0.9976642663921412,High,1
298.6000061035156,grocery_pos,"fraud_Rowe, Batz and Goodwin",OH,M,9051,37,1359163496,22.243471,0.782056698369258,High,1
7.71999979019165,misc_pos,fraud_Wiza LLC,WI,M,795,32,1328745408,83.03611,0.2001742919052674,Medium,1
775.1199951171875,misc_net,"fraud_Greenfelder, Bartoletti and Davis",MD,F,3862,56,1330793604,85.22631,0.9884568796246472,High,1
18.86000061035156,health_fitness,fraud_Jacobi Inc,FL,F,172247,39,1331075214,91.71309,0.1655668285412302,Medium,1
12.4399995803833,gas_transport,fraud_Erdman-Kertzmann,MN,F,12568,61,1361492812,67.9767,0.4207011340557497,High,1
956.8699951171876,shopping_net,fraud_Fisher Inc,PA,F,2054,56,1363904186,33.508835,0.9990336767731688,High,1
336.71,grocery_pos,fraud_McDermott-Weimann,CA,F,1725,51,1335743042,60.769787,0.6992702502913875,High,1
10.760000228881836,travel,"fraud_Hahn, Douglas and Schowalter",AZ,F,2872,32,1365550262,116.151695,0.1126846164600691,Low,1
9.94,travel,fraud_Kovacek Ltd,NJ,F,2456,25,1337379144,95.687744,0.1450261004908159,Low,1
316.37,grocery_pos,fraud_Miller-Hauck,NY,M,1766,57,1338335337,58.868645,0.6485910187949968,High,1
324.16,grocery_pos,"fraud_Osinski, Ledner and Leuschke",AR,F,969,65,1341017272,37.195423,0.8436341550444328,High,1
12.600000381469728,grocery_net,"fraud_Swift, Bradtke and Marquardt",UT,F,2078,56,1362020160,76.54699,0.2831580354170565,Medium,1
374.5700073242188,grocery_pos,"fraud_Kovacek, Dibbert and Ondricka",OK,F,608,26,1367544057,47.986816,0.8862937826518678,High,1
424.3800048828125,entertainment,"fraud_Nicolas, Hills and McGlynn",MO,F,2368,29,1328049922,32.504337,0.8285800832287119,High,1
863.1400146484375,shopping_pos,fraud_Torphy-Goyette,OR,F,260,63,1360948810,23.262623,0.996375020189772,High,1
18.549999237060547,gas_transport,"fraud_Greenholt, Jacobi and Gleason",MD,M,470,53,1331428330,97.41638,0.419384823672978,High,1
18.57999992370605,health_fitness,fraud_Ziemann-Waters,FL,F,172247,39,1330987805,68.52262,0.1658488467473067,Medium,1
309.20001220703125,grocery_pos,"fraud_Huel, Hammes and Witting",TX,M,749635,47,1367994043,65.10053,0.6965980102594165,High,1
978.4199829101562,shopping_net,"fraud_Reichert, Rowe and Mraz",FL,M,172247,78,1366932113,64.84673,0.9990774043209604,High,1
749.9199829101562,misc_net,fraud_Donnelly PLC,NM,F,641349,52,1329258640,130.82109,0.9910844862977576,High,1
498.86,entertainment,fraud_Abbott-Rogahn,NY,F,8830,28,1350695076,104.13165,0.960742989970087,High,1
292.32000732421875,grocery_pos,fraud_Goodwin-Nitzsche,NY,F,2504700,20,1367810514,40.41484,0.7643159739250805,High,1
866.4000244140625,misc_net,fraud_Brown PLC,GA,F,1293,56,1364249075,125.32505,0.9965037437861928,High,1
15.38,health_fitness,fraud_Kulas Group,TX,F,144160,35,1340059814,31.22906,0.1754607392297053,Medium,1
284.23,grocery_pos,fraud_Murray-Smitham,FL,M,459921,50,1353796468,96.698586,0.5292187390003855,High,1
259.6499938964844,grocery_pos,"fraud_Lockman, West and Runte",CA,M,123,46,1347314551,81.32999,0.4815674740991373,High,1
8.949999809265137,misc_pos,fraud_Keeling-Crist,VA,M,9141,81,1347290187,106.56571,0.1159289060977061,Low,1
318.0799865722656,grocery_pos,fraud_Koepp-Parker,MA,M,21437,56,1371174192,92.62443,0.7954476930260265,High,1
22.709999084472656,kids_pets,fraud_Nolan-Williamson,PA,F,1334,33,1367191729,95.19381,0.1638555224039007,Medium,1
1076.77,shopping_pos,"fraud_Baumbach, Hodkiewicz and Walsh",AL,F,5778,66,1337091496,51.240368,0.9996518505686272,High,1
279.010009765625,grocery_pos,fraud_Deckow-O'Conner,KS,M,1442,36,1334110689,78.279594,0.772419927512924,High,1
22.059999465942383,personal_care,fraud_Kub PLC,VT,F,5895,44,1345990149,107.840454,0.1081076489260775,Low,1
7.92,misc_pos,fraud_Reynolds-Schinner,PA,M,3684,43,1350217219,55.0024,0.1126485308433267,Low,1
742.3699951171875,shopping_net,fraud_Schmidt and Sons,SD,M,1126,39,1346020580,129.71239,0.9910555853276032,High,1
8.970000267028809,gas_transport,fraud_Koss and Sons,IA,F,1075,22,1330221674,80.63601,0.4859086501647446,High,1
914.6900024414062,shopping_pos,"fraud_Baumbach, Hodkiewicz and Walsh",OH,M,6284,83,1343427230,73.75849,0.9987683268653548,High,1
18.93000030517578,kids_pets,fraud_Rau-Robel,NH,F,1368,47,1331337126,69.815445,0.205550858638086,Medium,1
848.3200073242188,misc_net,fraud_Huel Ltd,VA,F,976,19,1326061672,111.46504,0.9969626045982976,High,1
1047.0799560546875,shopping_net,"fraud_Labadie, Treutel and Bode",VA,M,5657,33,1370731275,50.852234,0.9995721100939344,High,1
10.21,gas_transport,"fraud_Jenkins, Hauck and Friesen",MO,M,1201,39,1352514079,26.910612,0.4222403114527252,High,1
19.36000061035156,personal_care,fraud_Abbott-Steuber,OR,F,1530,33,1363564541,33.998463,0.1486143911310309,Low,1
1125.4300537109375,shopping_net,fraud_Schmidt and Sons,TX,M,749635,47,1368139701,52.261326,0.9998152436802626,High,1
18.59,gas_transport,fraud_Parisian and Sons,MD,M,663,50,1335142226,91.153,0.4122400495474526,High,1
875.86,misc_net,fraud_Corwin-Gorczany,NY,M,7322,71,1350776235,92.73032,0.9970394014290084,High,1
305.6000061035156,grocery_pos,fraud_Miller-Hauck,FL,F,276002,68,1326077549,91.56275,0.8361788982114401,High,1
881.3900146484375,shopping_net,"fraud_Stanton, Jakubowski and Baumbach",NY,M,19803,20,1345919594,37.08937,0.99782985147443,High,1
739.3300170898438,shopping_pos,"fraud_Schuppe, Nolan and Hoeger",WA,F,3684,38,1366686037,35.214046,0.996915378611662,High,1
976.5499877929688,shopping_net,fraud_Hills-Witting,NJ,M,13835,53,1370215367,83.95577,0.9990796741495004,High,1
1010.0399780273438,shopping_net,"fraud_Kuhic, Bins and Pfeffer",WV,F,3994,83,1364770312,118.9578,0.9994777511238112,High,1
921.6799926757812,shopping_net,fraud_Heathcote LLC,TN,F,391389,24,1332213159,50.93551,0.9995762352917008,High,1
2.4600000381469727,kids_pets,"fraud_Streich, Rolfson and Wilderman",NY,F,165,73,1345298711,79.72699,0.2164529257785222,Medium,1
312.6000061035156,grocery_pos,"fraud_Mosciski, Gislason and Mertz",KS,M,1442,36,1334272573,56.754517,0.6322219842099929,High,1
272.1499938964844,grocery_pos,"fraud_Rowe, Batz and Goodwin",AZ,M,478404,78,1331686524,45.42797,0.7605651241269638,High,1
116.4499969482422,food_dining,"fraud_Graham, Hegmann and Hammes",WY,F,635,46,1343601716,66.53936,0.2160574434151352,Medium,1
131.08999633789062,food_dining,fraud_Kilback Group,VA,F,9521,42,1359413761,25.564438,0.2121349155311413,Medium,1
897.25,misc_net,fraud_Corwin-Gorczany,NY,F,34496,48,1347424816,73.62283,0.999212960928842,High,1
791.6,shopping_pos,fraud_Kuhn LLC,CA,F,973849,22,1339804499,94.28067,0.9953792120015528,High,1
204.9600067138672,home,fraud_Champlin-Casper,TN,M,3730,28,1358451763,60.110394,0.3616851331670579,Medium,1
349.17999267578125,grocery_pos,fraud_Barton Inc,NJ,F,504,39,1368932047,68.071815,0.8572448993451118,High,1
1101.739990234375,shopping_net,"fraud_Reichert, Huels and Hoppe",WY,M,49,37,1331939312,48.893093,0.9998210512336776,High,1
1036.9100341796875,shopping_net,fraud_Kuhic LLC,NY,M,4299,50,1328825174,87.85776,0.99964010359498,High,1
303.0299987792969,grocery_pos,fraud_Hudson-Ratke,NY,M,277,47,1326422946,120.12597,0.826918498517879,High,1
290.1199951171875,grocery_pos,fraud_Schamberger-O'Keefe,KS,M,372,23,1366245152,132.97618,0.749630059459066,High,1
19.049999237060547,kids_pets,fraud_Gottlieb Group,WI,M,149,18,1327529689,80.6882,0.1979707137359962,Medium,1
303.1300048828125,grocery_pos,fraud_Schamberger-O'Keefe,TX,M,53,26,1329524252,85.33082,0.8246447175636277,High,1
1084.530029296875,shopping_pos,fraud_Pacocha-Bauch,WI,M,41111,79,1367966617,99.040146,0.9997671365185558,High,1
808.719970703125,misc_net,fraud_Block-Parisian,WV,F,1925,53,1341959351,97.49201,0.9950288702781236,High,1
1029.09,shopping_net,fraud_Lemke-Gutmann,MD,M,663,50,1335311690,132.3834,0.999576924113746,High,1
810.6199951171875,shopping_pos,fraud_Kuhn LLC,VT,M,1654,29,1370297976,47.904125,0.9954894596147128,High,1
18.350000381469727,personal_care,fraud_Kub PLC,SC,F,1725,45,1371592858,106.433975,0.1460183616764005,Low,1
21.020000457763672,personal_care,fraud_Baumbach Ltd,IA,F,1574,37,1371250234,135.46695,0.133363311111225,Low,1
17.420000076293945,kids_pets,fraud_Waelchi Inc,IL,F,2263,35,1355353487,53.223946,0.1745734932655149,Medium,1
22.43,personal_care,fraud_Dickinson Ltd,TX,M,2906700,23,1350685446,128.33447,0.1363900374339575,Low,1
840.71,misc_net,fraud_Flatley-Durgan,LA,M,68211,78,1339889270,81.176765,0.995868625028086,High,1
23.049999237060547,personal_care,fraud_Morissette-Schaefer,OK,F,1760,47,1355352875,8.155148,0.1520243871199831,Medium,1
821.6699829101562,misc_net,fraud_Zemlak Group,OR,F,260,63,1360966702,26.819658,0.9948899158963704,High,1
307.0299987792969,grocery_pos,fraud_Cartwright-Harris,NY,F,1271,60,1331414689,90.31848,0.662859326276675,High,1
13.079999923706056,gas_transport,fraud_Parisian and Sons,TX,M,248858,48,1328320528,87.38587,0.4595849882847426,High,1
788.219970703125,misc_net,fraud_Huel-Langworth,PA,F,12478,21,1356057075,49.53933,0.9973336754229732,High,1
780.7,shopping_net,fraud_Gleason-Macejkovic,FL,M,459921,50,1353795261,114.184906,0.9930731382830932,High,1
1077.6400146484375,shopping_net,fraud_Kozey-Boehm,GA,F,1100,70,1371593627,39.455475,0.9996994556390476,High,1
758.7899780273438,misc_net,"fraud_Bernier, Volkman and Hoeger",NY,F,4895,60,1328653021,88.285385,0.9920971740913384,High,1
973.989990234375,shopping_net,"fraud_Little, Gutmann and Lynch",WY,M,1645,43,1356910594,31.893734,0.9991710943912177,High,1
19.959999084472656,gas_transport,fraud_Parisian and Sons,IL,M,1656,49,1331865664,80.87229,0.4096429182744515,High,1
1209.699951171875,shopping_net,fraud_Mohr-Bayer,MO,F,927396,59,1330984830,18.717709,0.9999450954433562,High,1
702.64,shopping_pos,"fraud_Nitzsche, Kessler and Wolff",FL,M,276002,40,1340405463,111.56396,0.9876686834000448,High,1
772.1,misc_net,fraud_Zemlak Group,TX,M,95035,32,1354579927,63.448837,0.9966200149536854,High,1
533.8900146484375,entertainment,fraud_Lind-Buckridge,NY,F,1577385,37,1332381824,109.91946,0.9746499798444502,High,1
9.59,gas_transport,"fraud_Eichmann, Bogan and Rodriguez",NV,M,276896,22,1353808442,40.2982,0.4260142417811409,High,1
598.280029296875,misc_net,fraud_Kunde-Sanford,MI,M,67858,24,1342006987,76.46369,0.967868803012548,High,1
24.09000015258789,health_fitness,fraud_Kulas Group,WY,F,100,45,1341441165,42.877583,0.1641115367248007,Medium,1
312.8699951171875,grocery_pos,fraud_Strosin-Cruickshank,ME,M,7879,70,1371275236,91.18702,0.7897014284335702,High,1
908.3200073242188,shopping_net,"fraud_Zboncak, Rowe and Murazik",AR,F,2786,53,1346453499,90.60083,0.9984324130028251,High,1
319.58,grocery_pos,"fraud_Moen, Reinger and Murphy",KS,M,163415,43,1337735781,115.82712,0.83037470000462,High,1
21.690000534057617,personal_care,fraud_Kautzer and Sons,AL,F,1412,49,1357339849,60.776688,0.140998225023825,Low,1
1064.1500244140625,shopping_net,fraud_Kozey-Boehm,KS,F,215,51,1366585238,112.929955,0.9996677117280326,High,1
8.630000114440918,misc_pos,fraud_Wiza LLC,FL,F,50835,33,1327229072,64.58397,0.2854113695510768,Medium,1
291.1000061035156,grocery_pos,fraud_Heidenreich PLC,OR,M,641,26,1370196200,71.16403,0.5331777722942967,High,1
306.6300048828125,grocery_pos,fraud_Kunze Inc,KY,F,443,72,1359946931,67.543335,0.8070809836367752,High,1
285.17999267578125,grocery_pos,fraud_Bailey-Morar,IL,F,12626,23,1329124769,50.102936,0.7105942342197226,High,1
332.61,grocery_pos,"fraud_Schumm, Bauch and Ondricka",KY,M,1565,50,1334375321,91.55996,0.8517054099092418,High,1
606.6500244140625,shopping_pos,fraud_Stoltenberg-Beatty,TN,M,3730,28,1358538021,111.68191,0.96589857851559,High,1
321.05,grocery_pos,fraud_Bogisich Inc,MT,M,1939,52,1348368542,60.346493,0.8263811898260636,High,1
10.56999969482422,gas_transport,fraud_Luettgen PLC,NC,F,2749,21,1327802517,107.452805,0.4875962097252122,High,1
21.690000534057617,kids_pets,fraud_Ullrich Ltd,MO,F,123373,26,1345414176,115.59353,0.1807584543344081,Medium,1
326.43,grocery_pos,"fraud_Huel, Hammes and Witting",MS,F,1686,32,1348790570,85.80634,0.8446609615198385,High,1
119.54000091552734,food_dining,"fraud_Langosh, Wintheiser and Hyatt",AR,F,4074,43,1345946729,66.93654,0.3977955051237774,Medium,1
746.5399780273438,misc_net,fraud_Lebsack and Sons,GA,F,165556,21,1342841560,95.248085,0.9959534722195388,High,1
1060.77001953125,shopping_net,fraud_Cormier LLC,MD,F,3862,56,1330819195,82.18692,0.9997351901650716,High,1
973.94,shopping_pos,fraud_Mohr Inc,IL,F,1617,29,1340420638,118.758385,0.999764410623397,High,1
1157.969970703125,shopping_pos,fraud_Metz-Boehm,KS,M,372,23,1366411583,87.53008,0.999880794329716,High,1
946.3300170898438,shopping_net,fraud_Cormier LLC,AL,M,8269,43,1368484192,115.30324,0.998638288562163,High,1
297.57,grocery_pos,fraud_Wolf Inc,IA,M,3032,54,1338432530,103.1654,0.7978405312690956,High,1
997.9299926757812,shopping_net,fraud_Mohr-Bayer,CT,F,5438,54,1341615632,92.98556,0.999420788740738,High,1
2.4800000190734863,kids_pets,fraud_Hilpert-Conroy,OH,M,1202,86,1346454295,59.253735,0.2916920692060167,Medium,1
298.61,grocery_pos,"fraud_Huel, Hammes and Witting",MN,M,1680,42,1353283901,63.01124,0.7849881071497918,High,1
737.0700073242188,misc_net,fraud_Nader-Heller,VA,F,31970,84,1364769354,130.04506,0.9878836378070244,High,1
9.34000015258789,travel,"fraud_Hahn, Douglas and Schowalter",WV,F,16183,42,1370734898,23.434444,0.126123932485044,Low,1
895.1900024414062,shopping_net,"fraud_Mosciski, Ziemann and Farrell",MI,M,67858,24,1342046074,89.18096,0.9981276012434092,High,1
19.17,personal_care,fraud_Erdman-Ebert,OH,F,12349,34,1349626859,81.728065,0.1048407774974763,Low,1
293.44,grocery_pos,fraud_Bradtke PLC,LA,M,1261,47,1347436913,34.729828,0.6848334657068851,High,1
9.510000228881836,grocery_net,fraud_Spinka-Welch,OH,M,9051,37,1359246005,108.59334,0.2772103811967996,Medium,1
316.25,grocery_pos,"fraud_Heller, Gutmann and Zieme",KY,F,502,59,1341008398,41.575993,0.6564074068802331,High,1
18.709999084472656,gas_transport,"fraud_Reilly, Heaney and Cole",WV,M,365,48,1330483649,43.80963,0.4371795199650908,High,1
1076.69,shopping_net,"fraud_Stanton, Jakubowski and Baumbach",NV,M,276896,22,1353883900,93.18102,0.9997105162391524,High,1
1008.1599731445312,shopping_pos,fraud_Jast-McDermott,IN,F,3631,56,1331909410,66.023476,0.9993240428984572,High,1
908.57,misc_net,fraud_Block-Parisian,WV,F,630,60,1354577984,111.276794,0.9981139589567334,High,1
570.239990234375,entertainment,fraud_Brown-Greenholt,OK,M,471,78,1356819983,101.769226,0.9443113841331732,High,1
20.63,gas_transport,fraud_Prohaska-Murray,MD,M,626,58,1351742078,48.557007,0.3792702696639894,Medium,1
765.3400268554688,shopping_pos,fraud_Mohr Inc,OH,M,177,45,1362002400,85.90135,0.9930719722696124,High,1
16.53,kids_pets,fraud_Schaefer Ltd,OH,M,23805,49,1353800139,21.767403,0.1727410946143903,Medium,1
284.1600036621094,grocery_pos,fraud_Kiehn Inc,VA,M,104396,69,1365009769,41.855026,0.4140009622958819,High,1
324.92999267578125,grocery_pos,fraud_Barton Inc,AR,M,111,19,1355623359,84.35024,0.8116785450831825,High,1
862.1199951171875,shopping_pos,"fraud_Okuneva, Schneider and Rau",NJ,F,71485,45,1359763953,73.78663,0.999161748953204,High,1
803.4299926757812,shopping_net,"fraud_Towne, Greenholt and Koepp",MI,F,15623,26,1368152694,78.91814,0.9980253414915704,High,1
1210.19,shopping_net,fraud_Cormier LLC,MI,M,680,52,1352415333,97.81369,0.9999313597197114,High,1
793.8099975585938,misc_pos,"fraud_Cremin, Hamill and Reichel",MO,F,1019,40,1347323747,98.41208,0.9978787060824752,High,1
347.42,grocery_pos,fraud_Bailey-Morar,NE,M,732,62,1350004981,99.07413,0.8610094460580419,High,1
973.89,shopping_net,fraud_Boyer PLC,MN,M,1022298,42,1334873230,85.13777,0.9992190827529296,High,1
771.4199829101562,shopping_pos,fraud_Stoltenberg-Beatty,MO,F,1847,31,1356473973,56.907482,0.9940898857965612,High,1
311.1199951171875,grocery_pos,"fraud_Rowe, Batz and Goodwin",NE,M,614,53,1370761001,53.141586,0.6934847881380987,High,1
12.640000343322754,gas_transport,fraud_Koss and Sons,NC,M,69793,66,1369617792,90.65489,0.3855126855354006,Medium,1
9.229999542236328,travel,"fraud_Kunze, Larkin and Mayert",VT,M,140,30,1369943827,95.035805,0.1155035586716704,Low,1
1127.56005859375,shopping_net,fraud_Cormier LLC,NY,F,1228,28,1325991611,92.17074,0.9999545039416742,High,1
309.9100036621094,grocery_pos,fraud_Rau and Sons,NY,M,1382480,28,1343348143,46.45249,0.8105469322000631,High,1
295.0400085449219,grocery_pos,fraud_Hackett-Lueilwitz,NC,M,7369,92,1332457592,122.01455,0.6136701856489654,High,1
286.5599975585937,grocery_pos,fraud_Murray-Smitham,SC,M,4471,46,1368173672,77.37468,0.6515824833118873,High,1
930.989990234375,shopping_pos,fraud_Jacobi and Sons,OH,M,1202,86,1346366972,49.727432,0.9989421582852556,High,1
282.82000732421875,grocery_pos,fraud_Rau and Sons,TX,M,2457,38,1333435957,17.231852,0.6966480482059024,High,1
288.77,grocery_pos,fraud_Miller-Hauck,MI,M,864,77,1351820770,61.058376,0.7746595899639381,High,1
17.33,kids_pets,fraud_Ullrich Ltd,ME,M,3224,21,1337466775,102.04222,0.1804192627767733,Medium,1
9.68000030517578,travel,"fraud_Monahan, Hermann and Johns",IA,M,7297,28,1330558093,101.12972,0.134141676317876,Low,1
823.49,shopping_pos,fraud_Conroy Ltd,NC,F,12486,85,1337212638,71.32429,0.9971495061300624,High,1
272.3999938964844,grocery_pos,fraud_Kuhic Inc,KY,M,1480,45,1355525805,48.907463,0.5046251938884146,High,1
1029.56005859375,shopping_net,fraud_Fisher-Schowalter,TX,M,194500,29,1355787557,107.98657,0.99953191910034,High,1
755.72998046875,shopping_pos,"fraud_Baumbach, Hodkiewicz and Walsh",WV,F,836,38,1371265604,71.574936,0.9973393670796084,High,1
919.1699829101562,shopping_net,"fraud_Reichert, Rowe and Mraz",NY,M,277,47,1326492082,90.72288,0.9987615578277882,High,1
819.52,shopping_pos,"fraud_Haley, Jewess and Bechtelar",MO,M,1201,39,1352582964,92.90136,0.9961974441737564,High,1
598.9000244140625,shopping_pos,fraud_Pouros-Conroy,MI,M,134056,38,1329689685,39.183426,0.9680500023006464,High,1
973.8400268554688,shopping_net,fraud_Cormier LLC,AK,M,239,22,1332541258,68.1633,0.9991919960834436,High,1
7.449999809265137,gas_transport,"fraud_Robel, Cummerata and Prosacco",OH,M,9051,37,1359254796,83.44263,0.4432971409032,High,1
357.5,grocery_pos,fraud_Bailey-Morar,OR,F,1420,53,1329099539,13.321274,0.8980164811324838,High,1
999.1799926757812,shopping_net,fraud_Predovic Inc,OH,F,22305,79,1327693000,89.06622,0.9995283554094,High,1
395.3,entertainment,"fraud_Turcotte, McKenzie and Koss",OK,M,640470,53,1352587628,115.71577,0.7415219377329758,High,1
9.9399995803833,gas_transport,"fraud_Greenholt, Jacobi and Gleason",AK,M,239,22,1332464999,58.650703,0.4409024740209384,High,1
18.46999931335449,kids_pets,fraud_Goyette-Gerhold,OK,F,1760,47,1355319150,63.568893,0.1193915372033967,Low,1
320.0,grocery_pos,fraud_Rau and Sons,KS,F,602,60,1339287406,83.46537,0.8448632025367941,High,1
690.9400024414062,misc_net,fraud_Mante Group,TX,F,178,35,1332125726,50.101208,0.9939264662755803,High,1
801.3499755859375,misc_net,"fraud_Jones, Sawayn and Romaguera",NC,M,238602,25,1326510840,125.2238,0.9978614676449286,High,1
788.719970703125,misc_net,"fraud_Herman, Treutel and Dickens",NV,M,4290,29,1346542660,86.345024,0.9925790107286276,High,1
975.6400146484376,shopping_pos,"fraud_Quitzon, Green and Bashirian",OK,F,413574,51,1361397684,83.08113,0.9993159139669028,High,1
738.2999877929688,shopping_pos,fraud_Pouros-Conroy,CA,M,105549,46,1365891200,68.77215,0.989737697761747,High,1
903.44,shopping_pos,"fraud_Haley, Jewess and Bechtelar",IL,F,1617,29,1340411148,80.8549,0.9995008333686004,High,1
8.479999542236328,misc_pos,fraud_Stamm-Rodriguez,MD,F,135332,84,1369351725,32.214725,0.1617811722582998,Medium,1
740.25,shopping_pos,"fraud_Douglas, Schneider and Turner",CO,M,151815,31,1336864407,85.49737,0.9917161791844292,High,1
805.8099975585938,shopping_net,fraud_Terry-Huel,MN,M,272,17,1329084223,110.29567,0.9956248118478448,High,1
497.010009765625,entertainment,fraud_Kilback and Sons,GA,F,165556,21,1342909649,65.12949,0.8965833535499049,High,1
1050.1500244140625,shopping_net,fraud_Lemke-Gutmann,VT,M,1654,29,1370389933,78.308754,0.9995877876783684,High,1
850.26,shopping_net,fraud_Terry-Huel,MA,M,76383,34,1338076121,102.02948,0.997076680657456,High,1
280.25,grocery_pos,fraud_Barton Inc,MO,M,35439,33,1331432423,68.386536,0.7806844332938798,High,1
282.38,home,fraud_Collier LLC,AR,F,4726,42,1353968714,95.9353,0.545343319427798,High,1
957.51,shopping_net,fraud_Cormier LLC,MS,M,1196,60,1337902580,91.18102,0.9990937886549636,High,1
20.979999542236328,personal_care,fraud_Kautzer and Sons,IL,F,1213,27,1329608838,115.77035,0.1704634857853563,Medium,1
980.15,shopping_net,"fraud_Towne, Greenholt and Koepp",FL,M,341043,30,1337983375,56.010754,0.9992299451784996,High,1
816.1199951171875,shopping_net,"fraud_Romaguera, Cruickshank and Greenholt",VA,M,5657,33,1370648846,108.50816,0.9950995638917564,High,1
18.87,kids_pets,fraud_Fahey Inc,GA,F,3343,28,1335653661,24.641005,0.1896029471043112,Medium,1
805.9600219726562,misc_net,fraud_Dach-Nader,MO,M,4593,79,1367450616,87.607635,0.9929240242218824,High,1
1170.1199951171875,shopping_net,fraud_Schumm PLC,TX,M,749635,47,1368137179,107.47184,0.9998860396792214,High,1
1078.9000244140625,shopping_net,fraud_Gleason-Macejkovic,TN,M,25459,50,1355144567,26.079119,0.9995511720017068,High,1
7.09,gas_transport,fraud_Harber Inc,OH,F,92985,51,1352854564,55.08898,0.4846148177181862,High,1
969.3200073242188,shopping_pos,fraud_Kihn Inc,WY,F,27971,35,1344130603,84.81521,0.9997692244575052,High,1
931.5800170898438,shopping_pos,fraud_Lesch Ltd,MS,M,31702,86,1369865050,69.89607,0.9987283195874624,High,1
19.41,personal_care,fraud_Monahan-Morar,LA,F,54185,26,1334932672,119.61933,0.1098080602974913,Low,1
289.82,grocery_pos,fraud_Stracke-Lemke,TX,M,28739,19,1335400685,27.787823,0.797181466931508,High,1
831.72998046875,shopping_pos,fraud_Mohr Inc,ND,F,77,29,1328224360,48.75785,0.997443897508869,High,1
921.1400146484376,shopping_net,"fraud_Greenholt, O'Hara and Balistreri",MI,F,6951,34,1360302926,103.115265,0.9994647401914049,High,1
320.17999267578125,grocery_pos,fraud_Hudson-Ratke,MI,M,67858,24,1341972181,62.585037,0.8268988373205336,High,1
52.45,personal_care,fraud_Hills-Boyer,OH,M,2208,57,1340923965,115.74653,0.1483804446939902,Low,1
